"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 07, 2018","31,650","31,950","32,150","31,550","1.39M","-0.94%"
"Mar 06, 2018","31,950","32,550","32,550","31,850","1.42M","-1.69%"
"Mar 05, 2018","32,500","32,700","32,850","32,500","809.81K","-1.22%"
"Mar 04, 2018","32,900","32,900","32,900","32,900","-","0.00%"
"Mar 02, 2018","32,900","33,100","33,400","32,600","1.25M","-0.60%"
"Mar 01, 2018","33,100","33,100","33,100","33,100","-","0.00%"
"Feb 28, 2018","33,100","33,100","33,200","32,800","1.14M","-0.75%"
"Feb 27, 2018","33,350","33,900","33,900","33,350","902.68K","-1.33%"
"Feb 26, 2018","33,800","33,650","33,900","33,600","1.22M","0.30%"
"Feb 25, 2018","33,700","33,700","33,700","33,700","-","0.00%"
"Feb 23, 2018","33,700","33,400","33,800","33,300","875.02K","1.35%"
"Feb 22, 2018","33,250","33,550","33,600","33,100","1.05M","-1.48%"
"Feb 21, 2018","33,750","33,900","33,950","33,350","1.19M","-0.15%"
"Feb 20, 2018","33,800","33,100","34,050","33,100","1.14M","2.11%"
"Feb 19, 2018","33,100","33,100","33,250","32,850","1.03M","0.00%"
"Feb 18, 2018","33,100","33,100","33,100","33,100","-","0.00%"
"Feb 14, 2018","33,100","32,550","33,200","32,400","2.05M","-1.19%"
"Feb 13, 2018","33,500","34,050","34,150","33,300","1.53M","-1.62%"
"Feb 12, 2018","34,050","34,300","34,600","34,050","839.52K","-1.02%"
"Feb 11, 2018","34,400","34,400","34,400","34,400","-","0.00%"
"Feb 09, 2018","34,400","34,950","35,000","34,350","1.30M","-1.15%"
"Feb 08, 2018","34,800","35,500","35,600","34,800","1.56M","-2.11%"
"Feb 07, 2018","35,550","35,650","35,800","35,300","1.21M","0.00%"
"Feb 06, 2018","35,550","35,550","35,900","35,400","1.39M","-1.52%"
"Feb 05, 2018","36,100","35,400","36,400","35,300","1.96M","1.26%"
"Feb 04, 2018","35,650","35,650","35,650","35,650","-","0.00%"
"Feb 02, 2018","35,650","35,900","35,950","35,500","1.05M","-0.97%"
"Feb 01, 2018","36,000","35,750","36,150","35,700","1.20M","0.70%"
"Jan 31, 2018","35,750","35,900","35,900","35,200","1.73M","-0.42%"
"Jan 30, 2018","35,900","36,200","36,300","35,800","1.31M","-0.83%"
"Jan 29, 2018","36,200","36,150","36,500","36,100","1.13M","0.42%"
"Jan 28, 2018","36,050","36,050","36,050","36,050","-","0.00%"
"Jan 26, 2018","36,050","35,600","36,150","35,550","1.24M","1.41%"
"Jan 25, 2018","35,550","35,400","35,750","35,250","1.30M","0.42%"
"Jan 24, 2018","35,400","35,100","35,450","35,050","1.01M","1.00%"
"Jan 23, 2018","35,050","34,500","35,250","34,500","1.52M","1.15%"
"Jan 22, 2018","34,650","35,050","35,550","34,600","1.76M","-1.70%"
"Jan 21, 2018","35,250","35,250","35,250","35,250","-","0.00%"
"Jan 19, 2018","35,250","35,500","35,500","35,000","1.66M","-1.12%"
"Jan 18, 2018","35,650","36,250","36,300","35,300","2.53M","-1.79%"
"Jan 17, 2018","36,300","36,350","36,550","36,200","909.61K","0.00%"
"Jan 16, 2018","36,300","36,250","36,600","36,200","903.52K","0.28%"
"Jan 15, 2018","36,200","36,450","36,950","36,150","1.15M","-0.69%"
"Jan 14, 2018","36,450","36,450","36,450","36,450","-","0.00%"
"Jan 12, 2018","36,450","36,850","37,150","36,450","1.49M","-0.68%"
"Jan 11, 2018","36,700","37,200","37,250","36,650","1.86M","-1.87%"
"Jan 10, 2018","37,400","37,200","37,500","37,100","893.95K","0.27%"
"Jan 09, 2018","37,300","37,100","37,300","37,000","1.30M","0.00%"
"Jan 08, 2018","37,300","37,300","37,450","37,100","1.03M","0.27%"
"Jan 07, 2018","37,200","37,200","37,200","37,200","-","0.00%"
"Jan 05, 2018","37,200","37,200","37,350","37,000","936.96K","0.00%"
"Jan 04, 2018","37,200","37,550","37,550","37,000","1.45M","-0.93%"
"Jan 03, 2018","37,550","37,600","37,950","37,300","1.10M","-0.53%"
"Jan 02, 2018","37,750","37,800","38,050","37,450","1.12M","-1.05%"
"Jan 01, 2018","38,150","38,150","38,150","38,150","-","0.00%"
"Dec 28, 2017","38,150","38,300","38,350","38,000","773.51K","-0.65%"
"Dec 27, 2017","38,400","38,200","38,500","38,050","889.64K","-1.79%"
"Dec 26, 2017","39,100","38,850","39,250","38,800","1.46M","0.90%"
"Dec 25, 2017","38,750","38,750","38,750","38,750","-","0.00%"
"Dec 22, 2017","38,750","38,600","38,850","38,550","895.94K","0.13%"
"Dec 21, 2017","38,700","39,250","39,350","38,450","1.28M","-1.40%"
"Dec 20, 2017","39,250","38,800","39,450","38,650","1.08M","0.77%"
"Dec 19, 2017","38,950","39,200","39,350","38,800","775.84K","-0.64%"
"Dec 18, 2017","39,200","38,800","39,300","38,800","810.16K","0.51%"
"Dec 17, 2017","39,000","39,000","39,000","39,000","-","0.00%"
"Dec 15, 2017","39,000","39,000","39,200","38,650","1.30M","0.78%"
"Dec 14, 2017","38,700","38,550","39,400","38,450","2.66M","0.65%"
"Dec 13, 2017","38,450","37,950","38,450","37,800","872.81K","0.92%"
"Dec 12, 2017","38,100","38,200","38,200","37,800","678.15K","0.53%"
"Dec 11, 2017","37,900","37,900","38,000","37,650","771.04K","-0.26%"
"Dec 10, 2017","38,000","38,000","38,000","38,000","0.41K","0.00%"
"Dec 08, 2017","38,000","38,850","38,900","37,650","1.28M","-2.19%"
"Dec 07, 2017","38,850","39,250","39,500","38,750","1.74M","1.04%"
"Dec 06, 2017","38,450","38,800","38,850","38,300","964.39K","-0.90%"
"Dec 05, 2017","38,800","37,800","38,800","37,800","1.50M","2.51%"
"Dec 04, 2017","37,850","37,600","37,950","37,600","641.32K","-0.26%"
"Dec 03, 2017","37,950","37,950","37,950","37,950","0.16K","0.00%"
"Dec 01, 2017","37,950","37,550","38,000","37,300","805.75K","1.20%"
"Nov 30, 2017","37,500","37,950","38,000","37,500","1.41M","-1.06%"
"Nov 29, 2017","37,900","38,100","38,200","37,800","740.40K","-1.04%"
"Nov 28, 2017","38,300","38,250","38,500","38,100","710.13K","0.13%"
"Nov 27, 2017","38,250","38,150","38,450","38,100","736.01K","0.53%"
"Nov 26, 2017","38,050","38,050","38,050","38,050","0.93K","0.00%"
"Nov 24, 2017","38,050","37,550","38,150","37,550","762.64K","1.47%"
"Nov 23, 2017","37,500","37,150","37,600","37,150","508.79K","0.00%"
"Nov 22, 2017","37,500","37,550","37,900","37,350","801.20K","-0.13%"
"Nov 21, 2017","37,550","37,450","37,700","37,250","719.53K","0.27%"
"Nov 20, 2017","37,450","37,800","37,850","37,300","1.08M","-1.06%"
