"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 01, 2018","268,137","260,294","270,588","259,804","868.45K","3.01%"
"May 31, 2018","260,294","269,118","269,118","260,294","758.09K","-1.48%"
"May 30, 2018","264,216","264,706","266,176","257,353","910.23K","-0.37%"
"May 29, 2018","265,196","268,137","274,020","264,706","701.23K","-0.18%"
"May 28, 2018","265,686","264,216","270,588","261,765","798.56K","-3.39%"
"May 27, 2018","275,000","275,000","275,000","275,000","-","2.00%"
"May 25, 2018","269,608","259,314","274,510","259,314","1.43M","3.97%"
"May 24, 2018","259,314","253,922","262,745","253,431","795.91K","2.72%"
"May 23, 2018","252,451","264,706","266,176","251,471","1.00M","-6.50%"
"May 22, 2018","270,000","270,000","270,000","270,000","-","2.00%"
"May 21, 2018","264,706","265,686","267,647","262,745","366.35K","-1.96%"
"May 20, 2018","270,000","270,000","270,000","270,000","-","2.00%"
"May 18, 2018","264,706","266,176","270,098","263,725","744.13K","0.93%"
"May 17, 2018","262,255","266,176","267,647","260,784","626.95K","-0.37%"
"May 16, 2018","263,235","265,686","268,137","261,765","1.11M","0.19%"
"May 15, 2018","262,745","256,863","266,176","256,863","1.51M","5.10%"
"May 14, 2018","250,000","257,353","258,823","249,510","789.83K","-3.85%"
"May 13, 2018","260,000","260,000","260,000","260,000","-","2.00%"
"May 11, 2018","254,902","251,961","262,255","250,980","1.05M","0.39%"
"May 10, 2018","253,922","254,902","258,823","247,549","1.35M","0.00%"
